date,cnt_rooms,flat_area,rent_base,rent_total,flat_type,flat_interior_quality,flat_condition,flat_age,flat_thermal_characteristic,has_elevator,has_balcony,has_garden,has_kitchen,has_guesttoilet,geo_city,geo_city_part
2019-07-08,2,41.09,613.49,647.49,roof_storey,normal,good,60+,,f,f,f,f,f,hamburg,eimsbuettel
2019-07-08,2,66.04,861.41,1021.41,roof_storey,sophisticated,renovated,60+,63.2,f,f,f,f,f,hamburg,altona
2019-07-08,2,58,659.84,769.84,apartment,average,good,<60,90.0,f,t,f,t,f,hamburg,harburg
2019-07-08,2,72,1290,1600,penthouse,sophisticated,first_time_use,<1,,t,t,f,t,f,hamburg,wandsbek
2019-07-08,2,63.07,785.69,1044.69,apartment,average,good,<10,,t,t,f,t,f,hamburg,eimsbuettel
2019-07-08,2,40,895,895,apartment,sophisticated,renovated,60+,,f,f,f,t,f,hamburg,altona
2019-07-08,2,50.6,506,647,appartment,average,good,<20,103.0,f,f,f,f,f,hamburg,harburg
2019-07-08,2,53.91,253.38,383.38,ground_floor,average,good,<50,131.0,t,t,f,t,f,hamburg,altona
2019-07-08,2,64,811,1006,apartment,normal,mint_condition,<10,58.0,t,t,f,t,f,hamburg,mitte
2019-07-08,3,99,1089,1256.5,ground_floor,average,mint_condition,<5,95.0,f,t,f,t,t,hamburg,harburg
2019-07-08,3,74.2,589.89,684.89,apartment,average,good,60+,116.7,f,f,f,f,f,hamburg,harburg
2019-07-08,3,61,1500,1800,apartment,sophisticated,first_time_use_after_refurbishment,60+,124.08,f,f,f,t,f,hamburg,hamburg-nord
2019-07-08,3,67,938,1122,apartment,average,good,60+,181.2,f,t,f,f,f,hamburg,hamburg-nord
2019-07-08,3,96,1295,1580,appartment,sophisticated,renovated,<30,89.8,t,f,f,t,f,hamburg,eimsbuettel
2019-07-08,3,96,1632,2062,penthouse,average,good,<10,96.0,t,t,f,t,t,hamburg,eimsbuettel
2019-07-08,3,70,409.73,672.74,appartment,average,good,<60,,f,f,f,f,f,hamburg,altona
2019-07-08,3,107,2500,3050,appartment,sophisticated,renovated,<20,,t,t,t,t,t,hamburg,mitte
2019-07-08,3,56,734,844,raised_ground_floor,sophisticated,renovated,60+,201.6,f,t,t,t,f,hamburg,hamburg-nord
2019-07-08,3,76.43,671.82,814.82,apartment,average,good,<50,52.0,f,t,f,f,f,hamburg,wandsbek
2019-07-08,3,112,1288,1548,apartment,average,renovated,<40,170.0,f,t,t,t,f,hamburg,wandsbek
2019-07-08,3,58.09,600,765,roof_storey,normal,good,<30,102.0,f,f,f,f,f,hamburg,mitte
2019-07-08,3,67,980,1190,apartment,average,renovated,60+,181.2,f,t,t,t,f,hamburg,hamburg-nord
2019-07-08,4,136.55,2144,2599,apartment,average,good,<20,108.0,t,t,f,f,t,hamburg,mitte
2019-07-08,4,98.63,856.11,1108.11,apartment,average,good,<50,112.0,f,t,f,f,t,hamburg,eimsbuettel
2019-07-08,4,96.22,764.95,963.95,apartment,average,good,60+,129.2,f,f,f,f,f,hamburg,mitte
2019-07-08,4,159,2425,2715,ground_floor,average,good,60+,100.0,t,t,f,t,t,hamburg,eimsbuettel
2019-07-08,4,75,1125,1350,apartment,sophisticated,first_time_use_after_refurbishment,60+,128.23,f,t,f,t,f,hamburg,hamburg-nord
2019-07-08,4,78.98,945,1115,roof_storey,normal,good,60+,126.1,f,f,f,f,f,hamburg,hamburg-nord
2019-07-08,4,102.54,1435.56,1681.56,apartment,sophisticated,first_time_use,<1,27.0,t,t,f,t,t,hamburg,wandsbek
2019-07-09,1,37,280.37,402,appartment,average,good,<60,,f,f,f,f,f,hamburg,harburg
2019-07-09,1,39,273.56,455,appartment,average,good,<60,95.0,t,f,f,f,f,hamburg,harburg
2019-07-09,1,38,494,616,apartment,sophisticated,first_time_use_after_refurbishment,<60,198.0,f,t,t,t,f,hamburg,eimsbuettel
2019-07-09,1,32.63,335.78,455.78,apartment,average,good,<60,166.0,t,f,f,t,f,hamburg,eimsbuettel
2019-07-09,2,60.53,668,795,ground_floor,sophisticated,first_time_use_after_refurbishment,<60,132.0,f,t,t,t,f,hamburg,wandsbek
2019-07-09,2,58,870,1040,ground_floor,sophisticated,first_time_use,<1,34.2,t,t,f,t,f,hamburg,wandsbek
2019-07-09,2,39.12,500,581,apartment,normal,good,<60,117.0,f,t,f,t,f,hamburg,eimsbuettel
2019-07-09,2,47,800,900,apartment,sophisticated,good,60+,,f,t,f,f,f,hamburg,eimsbuettel
2019-07-09,2,64,618,773,appartment,average,good,60+,114.0,f,f,f,f,f,hamburg,eimsbuettel
2019-07-09,2,53.03,557,668,roof_storey,sophisticated,renovated,<60,136.0,f,f,t,t,f,hamburg,wandsbek
2019-07-09,2,63,895,1070,apartment,sophisticated,mint_condition,<5,,t,t,f,t,f,hamburg,wandsbek
2019-07-09,2,60,588,738,appartment,average,good,60+,128.0,f,f,f,f,f,hamburg,hamburg-nord
2019-07-09,2,77,628,788,appartment,average,good,60+,128.0,f,f,f,f,f,hamburg,hamburg-nord
2019-07-09,2,67,1290,1290,apartment,average,good,<50,166.2,t,f,f,f,f,hamburg,altona
2019-07-09,2,54,403.56,570,appartment,average,good,<60,200.0,f,f,f,f,f,hamburg,mitte
2019-07-09,2,54,1000,1290,appartment,average,renovated,60+,,f,t,f,f,f,hamburg,hamburg-nord
2019-07-09,2,77.9,1330,1650,apartment,sophisticated,mint_condition,<5,59.0,t,t,f,t,t,hamburg,altona
2019-07-09,3,70,960,1110,appartment,sophisticated,mint_condition,<5,,f,t,t,f,f,hamburg,wandsbek
2019-07-09,3,74,599,739,apartment,average,good,<50,78.0,t,f,f,t,f,hamburg,harburg
2019-07-09,3,80.91,1205,1405,apartment,normal,first_time_use_after_refurbishment,60+,111.0,f,t,t,t,t,hamburg,hamburg-nord
2019-07-09,3,63.36,680.49,830.49,ground_floor,average,good,60+,106.0,f,f,t,f,f,hamburg,hamburg-nord
2019-07-09,3,71.1,711,871,appartment,average,good,<30,109.0,f,t,f,f,f,hamburg,wandsbek
2019-07-09,3,69,421.21,675,appartment,average,good,<60,231.0,f,f,f,f,f,hamburg,harburg
2019-07-09,3,60.42,725.04,885.04,apartment,average,good,60+,,f,f,f,t,f,hamburg,hamburg-nord
2019-07-09,3,64,588,748,appartment,average,good,60+,203.0,f,f,f,f,f,hamburg,hamburg-nord
2019-07-09,3,76,768,928,appartment,average,good,60+,128.0,f,f,f,f,f,hamburg,hamburg-nord
2019-07-09,3,84,895,975,appartment,average,good,60+,157.0,f,f,f,f,f,hamburg,hamburg-nord
2019-07-09,3,73.83,487.28,688.28,ground_floor,sophisticated,mint_condition,<10,27.8,t,t,f,t,f,hamburg,harburg
2019-07-09,3,90,1260,1530,apartment,normal,good,<30,128.0,t,t,f,t,t,hamburg,hamburg-nord
2019-07-09,3,78.5,1000,1206,apartment,sophisticated,good,<20,148.0,f,t,t,t,t,hamburg,altona
2019-07-09,3,75,495,720.58,appartment,sophisticated,mint_condition,<10,28.6,t,t,f,t,f,hamburg,harburg
2019-07-09,3,135,2950,3350,penthouse,sophisticated,first_time_use,<5,47.7,t,t,f,t,t,hamburg,hamburg-nord
2019-07-09,3,68,685,843,roof_storey,average,good,<60,113.0,f,f,f,f,f,hamburg,hamburg-nord
2019-07-09,4,86,919,1089,apartment,normal,good,60+,138.0,f,t,f,t,f,hamburg,bergedorf
2019-07-10,1,20.15,349,439,apartment,average,good,60+,,f,f,f,f,f,hamburg,hamburg-nord
2019-07-10,1,34.29,490,570,roof_storey,sophisticated,mint_condition,60+,122.9,f,f,f,t,f,hamburg,bergedorf
2019-07-10,1,23,333.5,383.5,apartment,average,good,60+,119.1,f,t,f,f,f,hamburg,hamburg-nord
2019-07-10,1,25,500,550,apartment,sophisticated,first_time_use_after_refurbishment,60+,100.0,f,t,t,t,f,hamburg,bergedorf
2019-07-10,1,35.3,530,630,apartment,sophisticated,mint_condition,<5,58.3,t,t,f,t,f,hamburg,altona
2019-07-10,1,31,380,475,apartment,normal,good,<60,145.8,t,t,f,t,f,hamburg,altona
2019-07-10,1,29,399,489,apartment,normal,good,<60,156.4,f,t,f,t,f,hamburg,altona
2019-07-10,2,50.9,750,900,roof_storey,average,good,<60,,f,f,f,t,f,hamburg,wandsbek
2019-07-10,2,64.26,442,636,apartment,average,good,<60,39.4,f,t,f,f,f,hamburg,wandsbek
2019-07-10,2,64,380.38,620.38,appartment,average,good,<60,116.0,t,f,t,f,f,hamburg,wandsbek
2019-07-10,2,78.59,679.8,801.8,apartment,average,good,<60,,f,f,f,f,f,hamburg,bergedorf
2019-07-10,2,64.05,660.87,776.87,apartment,average,renovated,<60,84.7,t,t,f,t,f,hamburg,wandsbek
2019-07-10,2,56.61,258.77,412.77,apartment,average,good,<50,145.0,t,t,f,t,f,hamburg,altona
2019-07-10,2,56,425.44,553.24,appartment,average,good,60+,,f,f,f,f,f,hamburg,harburg
2019-07-10,2,58,378.8,547.96,appartment,average,good,<50,220.0,t,f,f,f,f,hamburg,wandsbek
2019-07-10,2,65.9,876,992,apartment,sophisticated,first_time_use,60+,,t,t,f,t,f,hamburg,harburg
2019-07-10,2,60,811.14,1001.14,apartment,average,good,60+,,t,t,f,t,f,hamburg,hamburg-nord
2019-07-10,2,67,1510,1750,maisonette,sophisticated,first_time_use_after_refurbishment,60+,170.0,f,t,f,t,f,hamburg,hamburg-nord
2019-07-10,2,58,397.77,508.85,appartment,average,good,<60,72.0,t,f,f,f,f,hamburg,harburg
2019-07-10,2,48.93,435.5,600.5,raised_ground_floor,normal,renovated,60+,93.0,f,f,t,f,f,hamburg,mitte
2019-07-10,3,80,860,1100,apartment,normal,good,60+,,t,f,f,f,f,hamburg,hamburg-nord
2019-07-10,3,74.92,610.61,779.61,apartment,average,good,<30,106.0,f,f,f,f,f,hamburg,hamburg-nord
2019-07-10,3,62.3,872.3,1016.3,apartment,normal,renovated,60+,152.4,f,f,f,t,f,hamburg,hamburg-nord
2019-07-10,3,72,608,768,roof_storey,normal,good,<30,,f,t,f,t,f,hamburg,harburg
2019-07-10,3,96,1632,2062,penthouse,average,good,<10,96.0,t,t,f,t,t,hamburg,eimsbuettel
2019-07-10,3,55,740,860,apartment,average,good,60+,,f,t,f,f,f,hamburg,altona
2019-07-10,3,81.95,1065,1350,apartment,sophisticated,mint_condition,<10,27.4,t,t,f,t,t,hamburg,bergedorf
2019-07-10,3,84.7,1239,1477,apartment,average,good,<1,,t,t,f,f,f,hamburg,eimsbuettel
2019-07-10,3,65,890,1040,ground_floor,normal,good,60+,107.0,f,f,f,t,f,hamburg,eimsbuettel
2019-07-10,3,115.05,1472.64,1942.64,ground_floor,average,good,<10,64.5,t,t,t,t,f,hamburg,mitte
2019-07-10,3,82.44,499.26,729.26,apartment,average,good,<40,115.0,t,f,f,f,f,hamburg,mitte
2019-07-10,3,83.09,1053.49,1398.49,apartment,normal,good,60+,141.0,f,f,f,t,f,hamburg,mitte
2019-07-10,3,102.52,1460,1646,penthouse,sophisticated,first_time_use,60+,,t,t,f,t,f,hamburg,harburg
2019-07-10,3,82.43,1088,1204,apartment,sophisticated,first_time_use,60+,,t,t,f,t,f,hamburg,harburg
2019-07-10,3,77,685,933,ground_floor,average,good,<50,148.0,t,f,t,f,f,hamburg,hamburg-nord
2019-07-10,3,92.8,1114,1419,ground_floor,sophisticated,good,<20,,f,t,t,t,t,hamburg,hamburg-nord
2019-07-10,3,101,600,830,ground_floor,normal,good,<50,137.0,f,f,f,t,f,hamburg,harburg
2019-07-10,3,94.32,1050,1320,raised_ground_floor,normal,good,<40,128.32,f,f,f,t,t,hamburg,eimsbuettel
2019-07-10,3,72.05,658,828,roof_storey,average,renovated,<60,,f,f,f,t,f,hamburg,eimsbuettel
2019-07-10,4,93.07,1279.8,1495.8,ground_floor,normal,renovated,60+,152.4,f,f,t,t,f,hamburg,hamburg-nord
2019-07-11,1,26,595,680,apartment,sophisticated,first_time_use_after_refurbishment,60+,,f,f,f,t,f,hamburg,hamburg-nord
2019-07-11,1,41,570,690,appartment,sophisticated,mint_condition,<10,,f,f,f,f,f,hamburg,mitte
2019-07-11,1,34,442,554,ground_floor,normal,mint_condition,60+,149.0,f,f,f,t,f,hamburg,eimsbuettel
2019-07-11,1,37.04,370,440,apartment,sophisticated,good,<50,,f,t,f,t,f,hamburg,mitte
2019-07-11,1,26,235,305,apartment,normal,good,60+,78.0,f,f,f,t,f,hamburg,harburg
2019-07-11,1,47.83,478,580,apartment,average,renovated,<60,84.4,f,t,f,t,f,hamburg,eimsbuettel
2019-07-11,1,36.76,423,558,ground_floor,average,good,<30,116.0,f,t,f,f,f,hamburg,eimsbuettel
2019-07-11,1,34,203.22,276.24,appartment,average,good,<60,67.0,t,f,f,f,f,hamburg,bergedorf
2019-07-11,2,54.6,847.45,1011.25,ground_floor,normal,good,<10,55.9,f,t,f,t,f,hamburg,altona
2019-07-11,2,71,1250,1450,roof_storey,average,good,60+,,f,f,f,t,f,hamburg,eimsbuettel
2019-07-11,2,57.25,670,820,roof_storey,sophisticated,renovated,60+,,f,f,t,t,f,hamburg,bergedorf
2019-07-11,2,69.78,732.69,914.12,roof_storey,average,first_time_use_after_refurbishment,60+,69.3,t,t,f,t,f,hamburg,mitte
2019-07-11,2,61.59,830,1029,roof_storey,average,good,<50,198.0,f,t,f,f,f,hamburg,wandsbek
2019-07-11,2,73.89,1161,1434,apartment,average,good,<10,62.9,t,t,f,t,f,hamburg,mitte
2019-07-11,2,52,819,969,apartment,average,good,<5,61.0,t,t,f,t,f,hamburg,hamburg-nord
2019-07-11,2,42.44,432.89,572.89,roof_storey,average,good,<40,177.0,f,t,f,f,f,hamburg,eimsbuettel
2019-07-11,2,40,350.84,507.84,appartment,average,good,60+,161.0,f,f,f,f,f,hamburg,harburg
2019-07-11,2,60.42,1200,1406,apartment,average,good,<10,58.0,t,f,f,t,f,hamburg,mitte
2019-07-11,2,39,650,950,apartment,sophisticated,first_time_use_after_refurbishment,60+,52.0,f,f,f,t,f,hamburg,hamburg-nord
2019-07-11,2,56,640,815,apartment,normal,good,60+,197.0,f,f,t,t,f,hamburg,eimsbuettel
2019-07-11,2,58.34,1100,1275,apartment,average,good,60+,150.0,f,t,f,t,f,hamburg,hamburg-nord
2019-07-11,2,56.37,812.84,942.84,ground_floor,average,good,60+,134.7,f,f,f,t,f,hamburg,hamburg-nord
2019-07-11,2,72.83,850,998,half_basement,average,mint_condition,<5,52.5,f,f,t,t,f,hamburg,bergedorf
2019-07-11,2,64.88,746.12,881.12,apartment,average,good,<10,48.0,f,t,f,f,f,hamburg,harburg
2019-07-11,2,52.41,720,1373,apartment,normal,renovated,60+,153.0,t,t,f,t,f,hamburg,hamburg-nord
2019-07-11,3,77.28,1100,1350,apartment,sophisticated,mint_condition,<10,46.45,t,t,f,t,f,hamburg,eimsbuettel
2019-07-11,3,79.45,1110,1326,apartment,average,first_time_use,<1,45.1,t,f,f,t,f,hamburg,hamburg-nord
2019-07-11,3,65,492.34,681.34,appartment,average,mediocre,<20,68.0,f,f,f,t,f,hamburg,harburg
2019-07-11,3,72,595,760,apartment,average,good,60+,148.5,f,t,f,t,f,hamburg,bergedorf
2019-07-11,3,101,1158,1431.5,penthouse,average,good,<50,229.0,f,t,f,t,f,hamburg,altona
2019-07-11,3,62.96,545,691,ground_floor,normal,good,60+,121.0,f,f,f,t,f,hamburg,mitte
2019-07-11,3,58.09,609,761.48,apartment,average,good,<60,114.1,f,t,f,t,f,hamburg,eimsbuettel
2019-07-11,3,74,626,829,apartment,normal,good,<60,108.0,f,t,f,t,f,hamburg,wandsbek
2019-07-11,3,68,859,994,raised_ground_floor,normal,good,<60,134.74,f,t,f,t,f,hamburg,wandsbek
2019-07-11,3,59.69,596.9,792.06,apartment,normal,good,60+,172.0,f,t,f,t,f,hamburg,eimsbuettel
2019-07-11,3,90.53,1160,1405,apartment,average,first_time_use,<1,43.2,t,f,f,t,f,hamburg,hamburg-nord
2019-07-11,3,80,797,1027,apartment,average,good,60+,,f,t,f,t,f,hamburg,hamburg-nord
2019-07-11,3,87.8,1317,1536,apartment,average,good,<10,58.7,t,t,f,t,t,hamburg,altona
2019-07-11,4,93,835,1050,roof_storey,average,good,<30,70.0,f,t,f,f,f,hamburg,bergedorf
2019-07-11,4,120,1200,1530,apartment,average,good,<30,100.0,t,f,f,f,f,hamburg,eimsbuettel
2019-07-11,4,75,1125,1350,apartment,sophisticated,first_time_use_after_refurbishment,60+,128.23,f,t,f,t,f,hamburg,hamburg-nord
2019-07-11,4,104,1350,1674,apartment,average,good,60+,106.0,f,t,f,f,f,hamburg,hamburg-nord
2019-07-11,4,96.1,960,1160,apartment,sophisticated,renovated,<50,176.0,f,t,f,t,t,hamburg,altona
2019-07-12,1,31.81,445.34,565.34,apartment,normal,good,<50,103.5,t,f,f,t,f,hamburg,hamburg-nord
2019-07-12,1,28,580,700,apartment,average,good,<5,44.5,f,t,t,t,t,hamburg,wandsbek
2019-07-12,1,32.83,459.62,579.62,apartment,normal,good,<50,103.5,t,f,f,t,f,hamburg,hamburg-nord
2019-07-12,1,38,550,700,apartment,average,good,60+,,t,t,f,t,f,hamburg,eimsbuettel
2019-07-12,1,33.85,477.36,582.36,apartment,average,good,60+,,f,t,f,t,f,hamburg,hamburg-nord
2019-07-12,1,32.63,382,547,apartment,average,good,<60,166.0,t,f,f,t,f,hamburg,eimsbuettel
2019-07-12,2,72.34,940.42,1121.42,apartment,sophisticated,first_time_use,<1,32.0,t,t,f,t,f,hamburg,mitte
2019-07-12,2,51.23,528.6,733.6,apartment,average,good,<30,148.3,f,f,f,f,f,hamburg,altona
2019-07-12,2,72.36,940.68,1121.68,apartment,sophisticated,first_time_use,<1,32.0,t,t,f,t,f,hamburg,mitte
2019-07-12,2,53,750,990,ground_floor,sophisticated,first_time_use_after_refurbishment,60+,,f,t,f,t,t,hamburg,wandsbek
2019-07-12,2,55,1157.8,1302.8,apartment,average,good,60+,,t,f,f,t,f,hamburg,mitte
2019-07-12,2,46,580,800,appartment,normal,renovated,<60,,f,f,f,f,f,hamburg,wandsbek
2019-07-12,2,63,661.5,811.5,apartment,normal,good,<40,122.0,t,t,f,t,f,hamburg,wandsbek
2019-07-12,2,58.61,369.24,495.24,ground_floor,average,first_time_use,<30,137.0,f,t,f,t,f,hamburg,wandsbek
2019-07-12,2,49.07,452.48,589.48,apartment,average,good,60+,179.2,f,f,f,f,f,hamburg,wandsbek
2019-07-12,2,37,460,600,apartment,normal,good,<60,171.0,t,t,f,t,f,hamburg,eimsbuettel
2019-07-12,2,81,1417,1660,roof_storey,sophisticated,first_time_use,<1,,t,t,f,t,f,hamburg,eimsbuettel
2019-07-12,2,60,426.71,617.68,appartment,average,good,<50,183.0,f,f,f,f,f,hamburg,mitte
2019-07-12,2,59.11,596.16,727.16,apartment,average,good,60+,102.0,f,t,f,f,f,hamburg,hamburg-nord
2019-07-12,2,66.12,895,1050,apartment,average,first_time_use_after_refurbishment,60+,129.3,f,t,f,f,f,hamburg,hamburg-nord
2019-07-12,2,56.62,850,970,apartment,average,good,60+,128.6,f,t,f,f,f,hamburg,hamburg-nord
2019-07-12,2,42.89,453.9,542.9,apartment,average,good,<50,148.0,f,t,f,f,f,hamburg,wandsbek
2019-07-12,2,40,288,380,appartment,average,good,60+,123.0,f,f,f,f,f,hamburg,mitte
2019-07-12,2,56.6,570,744.3,roof_storey,average,good,60+,91.0,f,f,f,t,f,hamburg,wandsbek
2019-07-12,2,58.24,565,699,apartment,average,good,<50,113.6,f,t,f,t,f,hamburg,wandsbek
2019-07-12,2,61.96,680,830,apartment,average,good,<60,101.0,f,t,f,t,f,hamburg,hamburg-nord
2019-07-12,2,60,650,790,roof_storey,normal,good,60+,128.9,f,f,t,t,f,hamburg,bergedorf
2019-07-12,2,49,490,590,roof_storey,normal,mediocre,60+,,f,t,f,t,f,hamburg,harburg
2019-07-12,2,72.19,938.47,1118.47,apartment,sophisticated,first_time_use,<1,32.0,t,t,f,t,f,hamburg,mitte
2019-07-12,3,66.12,925,1070,apartment,average,good,60+,67.96,f,t,f,t,f,hamburg,eimsbuettel
2019-07-12,3,57.9,670,815,apartment,average,good,60+,136.0,f,t,f,t,f,hamburg,hamburg-nord
2019-07-12,3,57.12,585,705,apartment,average,good,<60,171.0,f,f,f,f,f,hamburg,eimsbuettel
2019-07-12,3,57.48,635,835,apartment,average,mint_condition,60+,151.0,f,f,f,f,f,hamburg,mitte
2019-07-12,3,54,930,1099.4,ground_floor,average,first_time_use_after_refurbishment,60+,138.0,f,f,f,t,f,hamburg,hamburg-nord
2019-07-12,3,62,605,745,raised_ground_floor,normal,renovated,<60,,f,t,f,t,f,hamburg,mitte
2019-07-12,3,117.7,2000,2350,apartment,sophisticated,first_time_use,<1,,t,t,f,t,t,hamburg,altona
2019-07-12,3,70,770,810,ground_floor,normal,good,60+,140.0,f,f,t,f,f,hamburg,hamburg-nord
2019-07-12,3,79,1035,1260,ground_floor,sophisticated,mint_condition,<5,11.0,f,t,t,t,f,hamburg,altona
2019-07-12,3,46.5,600.48,675.48,apartment,average,good,60+,160.4,f,f,f,f,f,hamburg,hamburg-nord
2019-07-12,3,66.26,750,904.48,apartment,average,good,<60,86.1,f,t,f,t,f,hamburg,eimsbuettel
2019-07-12,3,71.26,641.34,641.34,appartment,average,good,<30,,f,f,f,f,f,hamburg,wandsbek
2019-07-12,3,89,979,1259,apartment,sophisticated,good,<30,,f,t,f,t,f,hamburg,wandsbek
2019-07-12,3,70,460.38,645,appartment,average,good,<60,89.0,t,f,f,f,f,hamburg,harburg
2019-07-12,3,68,449.37,615,appartment,average,good,<60,,f,f,f,f,f,hamburg,harburg
2019-07-12,3,82.3,1055.6,1305.6,apartment,sophisticated,renovated,<60,125.0,f,t,f,t,f,hamburg,eimsbuettel
2019-07-12,3,80.56,805,965,apartment,normal,renovated,60+,,f,t,f,t,f,hamburg,hamburg-nord
2019-07-12,3,62.72,698.7,821.7,ground_floor,average,good,<60,111.0,f,t,f,f,f,hamburg,eimsbuettel
2019-07-12,3,96,1295,1580,appartment,sophisticated,renovated,<30,89.8,t,f,f,t,f,hamburg,eimsbuettel
2019-07-12,3,66.96,448.63,622.63,apartment,average,renovated,<60,118.0,f,t,f,f,f,hamburg,bergedorf
2019-07-12,3,75,600,752,apartment,average,good,<40,111.0,f,t,f,f,f,hamburg,eimsbuettel
2019-07-12,3,65.91,711.83,878.83,apartment,average,good,60+,176.0,f,t,f,f,f,hamburg,altona
2019-07-12,3,65.1,815,960,apartment,average,good,60+,87.5,f,t,f,f,f,hamburg,hamburg-nord
2019-07-12,4,138,1500,1680,apartment,sophisticated,first_time_use_after_refurbishment,<50,165.0,f,t,t,t,t,hamburg,wandsbek
2019-07-12,4,112,1630,1880,ground_floor,average,first_time_use_after_refurbishment,60+,103.1,f,t,f,t,t,hamburg,eimsbuettel
2019-07-12,4,79.93,474.25,647.25,appartment,average,good,<30,157.0,f,t,t,t,f,hamburg,bergedorf
2019-07-12,4,80.37,830,1060,raised_ground_floor,average,good,60+,115.0,f,t,f,t,f,hamburg,hamburg-nord
2019-07-12,4,97.6,949,1299,roof_storey,average,good,60+,,f,f,f,f,f,hamburg,eimsbuettel
2019-07-13,1,34.86,490,685,roof_storey,sophisticated,renovated,60+,180.0,f,f,f,t,f,hamburg,hamburg-nord
2019-07-13,2,40,410,510,penthouse,average,good,60+,,f,t,f,f,f,hamburg,wandsbek
2019-07-13,2,53.59,548.76,669.76,apartment,average,good,60+,125.0,f,f,f,f,f,hamburg,hamburg-nord
2019-07-13,2,50,550,690,raised_ground_floor,sophisticated,good,60+,,f,f,f,t,f,hamburg,mitte
2019-07-13,2,47.65,619.45,699.45,roof_storey,average,good,60+,,f,f,f,f,f,hamburg,altona
2019-07-13,2,65,860,1085,apartment,sophisticated,first_time_use,<1,,t,t,f,t,f,hamburg,eimsbuettel
2019-07-13,2,63.5,655,820,appartment,average,good,60+,,f,f,f,t,f,hamburg,hamburg-nord
2019-07-13,2,46,379,499,apartment,average,renovated,<60,138.0,f,t,f,t,f,hamburg,eimsbuettel
2019-07-13,3,76,1200,1350,apartment,sophisticated,good,60+,,f,t,t,t,t,hamburg,hamburg-nord
2019-07-13,3,65.02,525.69,710.69,apartment,average,good,60+,140.0,t,t,f,f,f,hamburg,mitte
2019-07-13,3,72.18,449.53,660.53,apartment,average,good,<40,76.0,f,f,f,f,f,hamburg,mitte
2019-07-13,3,56.16,566.65,742.65,apartment,average,good,60+,153.0,f,f,f,f,f,hamburg,mitte
2019-07-14,1,31.56,441.53,591.42,apartment,sophisticated,first_time_use,60+,76.0,f,f,f,f,f,hamburg,harburg
2019-07-14,2,45,790,870,apartment,sophisticated,renovated,60+,223.0,f,t,t,f,f,hamburg,eimsbuettel
2019-07-14,2,55,665,821,raised_ground_floor,average,renovated,60+,,f,t,t,t,f,hamburg,wandsbek
2019-07-14,2,63,789,999,roof_storey,sophisticated,first_time_use_after_refurbishment,60+,129.4,f,t,f,t,f,hamburg,mitte
2019-07-14,2,62.43,1124,1274,roof_storey,average,first_time_use_after_refurbishment,60+,137.0,t,t,f,t,f,hamburg,eimsbuettel
2019-07-14,3,68,639.24,756.98,apartment,average,good,60+,,f,f,t,t,f,hamburg,hamburg-nord
2019-07-14,4,125,1720,1985,appartment,luxury,mint_condition,<10,20.0,f,t,t,t,t,hamburg,wandsbek
2019-07-15,1,36,479,589,apartment,average,renovated,<30,,f,t,f,t,f,hamburg,eimsbuettel
2019-07-15,2,56,585,810,loft,average,renovated,<50,157.0,t,t,f,f,f,hamburg,wandsbek
2019-07-15,2,48.48,510,640,ground_floor,average,renovated,<30,64.9,f,t,f,t,f,hamburg,wandsbek
2019-07-15,2,57.5,750,930,raised_ground_floor,sophisticated,renovated,<30,119.0,f,t,t,t,f,hamburg,hamburg-nord
2019-07-15,2,55,875,1025,terraced_flat,average,good,<1,1.0,t,t,t,t,f,hamburg,bergedorf
2019-07-15,2,58.68,726,876,apartment,average,good,60+,158.2,f,t,f,f,f,hamburg,wandsbek
2019-07-15,2,59.07,1003.7,1193.7,roof_storey,average,renovated,60+,193.6,f,f,f,t,f,hamburg,altona
2019-07-15,2,50,1200,1200,ground_floor,normal,renovated,60+,126.0,f,t,f,t,f,hamburg,eimsbuettel
2019-07-15,2,43,473,621,roof_storey,average,good,60+,277.8,f,f,f,t,f,hamburg,hamburg-nord
2019-07-15,2,47.85,900,1040,apartment,average,good,60+,158.0,f,t,f,t,f,hamburg,mitte
2019-07-15,2,61.79,590,825,appartment,average,good,<30,97.0,f,f,f,f,f,hamburg,harburg
2019-07-15,2,48,485,635,apartment,average,good,<50,,t,t,f,f,f,hamburg,wandsbek
2019-07-15,2,57.95,1000,1150,apartment,average,good,60+,122.0,f,t,f,t,f,hamburg,altona
2019-07-15,2,55,465,595,appartment,normal,good,<60,102.0,f,t,f,t,f,hamburg,eimsbuettel
2019-07-15,2,74.03,645,865,apartment,average,good,<30,,f,t,f,t,f,hamburg,wandsbek
2019-07-15,2,57.02,545,645,appartment,average,good,<30,66.6,f,t,f,f,f,hamburg,harburg
2019-07-15,2,38.86,410,540,appartment,normal,good,<50,217.4,f,t,f,f,f,hamburg,hamburg-nord
2019-07-15,3,59.49,515,645,roof_storey,normal,good,<40,,f,f,f,t,f,hamburg,bergedorf
2019-07-15,3,71,810,1010,apartment,average,good,60+,,f,f,f,t,f,hamburg,bergedorf
2019-07-15,3,72.15,1129,1309,apartment,average,renovated,60+,,f,t,t,f,f,hamburg,eimsbuettel
2019-07-15,3,108,1650,2100,penthouse,sophisticated,first_time_use,<1,,t,t,f,t,t,hamburg,eimsbuettel
2019-07-15,3,80,1345,1560,ground_floor,sophisticated,renovated,<10,65.1,f,t,f,t,f,hamburg,eimsbuettel
